Train_OD_Project,ObjName,HeightLabel,Direction,Sensor1,Sensor2,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosCeDis1,PosCeAmp1,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,TxSensID
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1750,29,1683,26,1608,30,30,3,4,120,117,10000,5106,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1596,27,1720,28,1572,30,30,37,37,155,118,10000,8750,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1807,32,1661,26,1546,29,29,13,13,119,106,10000,8245,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1807,32,1829,27,1547,30,30,-11,-11,119,130,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1575,28,1651,24,1523,31,31,11,11,143,132,10000,17142,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1598,27,1568,26,1508,28,28,0,0,131,131,10000,1722,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1543,27,1556,28,1482,30,29,9,9,131,122,10000,11250,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1624,28,1540,26,1467,28,28,-6,-9,143,149,10000,13846,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1624,28,1638,27,1466,29,29,-24,-22,119,143,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1508,28,1566,24,1443,29,30,1,1,143,142,10000,10285,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1508,28,1523,25,1442,27,30,-21,-21,108,129,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1565,29,1508,27,1438,27,27,-8,-9,96,104,10000,4067,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1509,30,1556,24,1419,28,28,10,10,119,109,10000,-32144,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1488,29,1534,31,1395,28,28,15,15,119,104,10000,6103,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1445,31,1478,26,1371,28,28,18,18,131,113,10000,7500,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1503,27,1471,27,1371,28,29,-4,-4,107,111,10000,16000,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1503,27,1539,29,1371,28,28,-1,-1,95,96,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1410,31,1508,22,1338,28,27,36,36,131,95,10000,10285,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1445,28,1448,24,1326,29,30,14,14,119,105,10000,8275,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1445,28,1497,29,1326,28,28,3,7,119,116,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1364,31,1353,25,1301,28,27,30,30,142,112,10000,7608,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1435,27,1363,23,1287,30,30,13,13,131,118,10000,-30536,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1339,30,1410,25,1276,27,27,11,11,119,108,10000,9600,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1381,24,1392,26,1253,30,30,24,24,119,95,10000,6666,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1295,31,1337,24,1230,26,26,25,25,143,118,10000,10909,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1295,31,1324,27,1230,30,26,2,-1,143,141,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1259,26,1314,26,1185,30,30,47,47,155,108,10000,13333,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1259,26,1302,27,1185,29,28,2,4,143,141,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1242,27,1293,27,1184,29,29,2,4,143,141,10000,5179,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1264,27,1274,24,1160,26,26,26,28,143,117,10000,-19536,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1264,27,1573,27,1160,28,28,4,3,131,127,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1263,28,1248,26,1136,28,28,27,27,143,116,10000,22380,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1172,29,1165,27,1106,26,26,26,26,143,117,10000,5217,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1154,25,1197,24,1082,28,28,19,19,143,124,10000,4403,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1102,27,1113,27,1053,26,26,19,17,167,148,10000,6857,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1153,27,1104,23,1026,27,27,10,10,142,132,10000,11248,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1153,27,1211,23,1026,26,26,-17,-16,142,159,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1058,26,1067,24,998,26,26,8,8,166,158,10000,10681,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1230,29,1054,23,977,27,27,5,5,167,162,10000,6233,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,1230,29,1232,24,977,27,27,-16,-16,167,183,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,998,26,1022,25,952,27,28,20,20,179,159,10000,10000,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,988,23,1005,24,934,27,27,13,13,167,154,10000,1983,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,981,29,1047,24,895,26,26,42,42,190,148,10000,-30831,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,981,29,966,26,891,27,26,8,8,166,158,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,908,23,951,23,876,27,27,20,24,155,135,10000,7375,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,988,27,1006,25,825,26,25,65,65,215,150,10000,-28215,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,855,24,5100,0,824,27,27,18,18,191,173,10000,11320,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,808,25,962,25,780,25,24,61,61,214,153,10000,2611,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,769,25,891,24,754,27,26,41,30,238,197,10000,8255,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,765,28,742,27,694,23,23,52,58,250,198,10000,16744,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,731,26,835,23,693,27,27,-2,-10,238,240,10000,12631,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,734,28,792,23,648,24,24,37,44,239,202,10000,15483,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,734,28,775,22,648,27,24,-4,-4,239,243,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,683,26,760,21,636,27,27,10,1,238,228,10000,12291,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,710,27,782,24,609,25,25,25,26,214,189,10000,19583,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,710,27,723,24,609,27,27,-1,-4,214,215,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,654,25,710,19,585,27,27,20,20,191,171,10000,20689,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,641,26,720,23,565,25,25,22,22,191,169,10000,6956,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,649,28,674,21,541,27,27,38,38,167,129,10000,30464,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,649,28,695,20,541,26,26,15,15,167,152,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,568,26,645,23,518,26,26,35,36,142,107,10000,6438,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,568,26,637,21,517,26,26,12,12,142,130,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,556,26,629,24,503,26,26,24,15,143,119,10000,3763,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,515,26,607,26,470,26,26,37,37,143,106,10000,9056,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,491,26,608,23,468,26,26,4,4,143,139,10000,5538,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,494,27,579,23,447,26,26,26,26,143,117,10000,11428,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,494,27,525,22,440,26,26,1,1,119,118,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,467,23,523,20,425,26,26,6,6,107,101,10000,15000,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,486,26,590,24,426,25,25,-9,-9,107,116,10000,15000,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,486,26,530,25,422,26,26,-8,-8,84,92,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,479,26,530,21,420,26,26,-11,-11,84,95,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,486,26,587,24,422,25,25,-11,-11,72,83,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,486,26,526,24,417,26,26,-12,-12,36,48,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,424,20,531,21,414,26,26,-15,-18,36,51,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,497,27,581,23,417,23,23,-21,-18,12,33,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,497,27,526,24,413,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,473,26,528,21,412,26,26,-11,-11,12,23,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,484,25,594,25,414,24,24,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,484,25,531,24,411,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,422,19,532,21,408,26,26,-11,-11,12,23,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,493,27,584,23,412,21,21,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,493,27,527,24,409,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,478,25,528,21,408,26,26,-11,-11,12,23,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,488,26,586,24,410,23,23,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,488,26,528,24,407,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,479,25,531,22,404,26,26,-11,-11,12,23,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,488,26,585,24,406,23,23,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,488,26,528,24,403,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,479,25,529,22,401,26,26,-11,-11,12,23,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,489,26,586,24,403,25,25,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,489,26,526,24,400,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,479,25,530,21,398,26,26,-11,-11,12,23,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,488,26,586,24,400,25,25,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,488,26,529,24,398,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,480,25,530,22,396,26,26,-11,-11,12,23,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,487,26,587,24,398,25,25,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,487,26,529,24,396,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,481,25,531,22,395,26,26,-11,-11,12,23,10000,0,10
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,489,26,586,24,397,25,25,-11,-11,12,23,10000,0,9
Train_OD_HY11,10cm灌木丛curb,1,rm,9,10,3,9,489,26,529,24,395,26,26,-11,-11,12,23,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,1,3,3148,34,3146,0,3086,35,35,51,51,143,92,9833,10666,9
Train_OD_HY11,栅栏,1,rm,9,10,1,4,3105,37,3112,0,3039,35,35,50,50,190,140,9830,10930,9
Train_OD_HY11,栅栏,1,rm,9,10,1,5,3060,37,3066,0,2992,35,35,51,51,238,187,9823,10666,9
Train_OD_HY11,栅栏,1,rm,9,10,2,6,3008,37,3027,0,2946,35,35,51,51,285,234,9809,9038,9
Train_OD_HY11,栅栏,1,rm,9,10,2,7,2949,34,2964,0,2898,36,36,53,53,333,280,9816,8135,9
Train_OD_HY11,栅栏,1,rm,9,10,2,8,2893,34,2914,0,2849,35,35,53,53,381,328,9826,8571,9
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2847,35,2858,0,2800,35,35,51,51,428,377,9825,10217,9
Train_OD_HY11,栅栏,1,rm,9,10,1,3,2823,33,2841,34,2771,34,34,58,58,167,109,9824,9038,10
Train_OD_HY11,栅栏,1,rm,9,10,1,4,2791,33,2807,0,2725,34,34,57,57,215,158,9694,0,9
Train_OD_HY11,栅栏,1,rm,9,10,1,5,2773,35,2782,34,2723,34,34,11,57,215,204,9790,9600,10
Train_OD_HY11,栅栏,1,rm,9,10,1,6,2730,33,2740,0,2676,34,34,56,56,262,206,9711,7704,9
Train_OD_HY11,栅栏,1,rm,9,10,1,7,2718,34,2734,33,2654,33,33,33,22,286,253,9779,12909,10
Train_OD_HY11,栅栏,1,rm,9,10,2,8,2684,36,2700,0,2620,34,34,47,47,322,275,9748,13043,9
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2630,37,2642,30,2562,34,34,72,61,381,309,9751,10925,9
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2580,33,2584,30,2514,34,34,52,51,357,305,9748,9600,9
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2531,33,2521,30,2465,34,34,51,51,357,306,9732,9795,9
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2472,35,2486,28,2418,34,34,51,49,357,306,9736,7966,9
Train_OD_HY11,栅栏,1,rm,9,10,3,3,2399,31,2479,32,2353,30,30,64,64,167,103,9993,13720,10
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2424,35,2435,32,2370,34,34,50,50,357,307,9735,10000,9
Train_OD_HY11,栅栏,1,rm,9,10,3,4,2341,31,2423,31,2305,30,30,57,57,215,158,9990,8275,10
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2381,34,2398,28,2322,34,34,52,52,405,353,9740,11162,9
Train_OD_HY11,栅栏,1,rm,9,10,3,5,2302,32,2382,28,2260,30,30,56,56,262,206,9989,12051,10
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2331,34,2346,28,2275,34,34,51,51,405,354,9743,9400,9
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2294,35,2357,28,2228,34,34,50,48,429,379,9762,12972,9
Train_OD_HY11,栅栏,1,rm,9,10,2,9,2294,35,2313,28,2229,34,34,1,1,393,392,9772,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2256,30,2318,27,2188,34,34,49,49,382,333,9812,12631,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2256,30,2269,28,2189,33,32,8,8,334,326,9808,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2215,31,2279,28,2166,33,33,33,33,309,276,9821,5609,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2215,31,2232,28,2165,33,32,10,10,262,252,9818,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2177,32,2244,31,2118,32,33,57,57,262,205,9827,12631,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2177,32,2189,31,2118,32,32,10,10,214,204,9816,0,9
Train_OD_HY11,栅栏,1,rm,9,10,1,3,2146,32,2175,30,2093,33,33,40,40,131,91,9877,9473,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2136,31,2206,28,2071,32,32,58,58,215,157,9818,11707,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2136,31,2149,30,2071,31,31,10,10,167,157,9807,0,9
Train_OD_HY11,栅栏,1,rm,9,10,1,4,2109,32,2143,32,2057,33,33,40,40,167,127,9876,9729,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2095,31,2163,31,2036,31,31,44,44,202,158,9818,8536,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2095,31,2114,29,2036,31,31,2,2,154,152,9815,0,9
Train_OD_HY11,栅栏,1,rm,9,10,1,5,2066,31,2100,32,2011,32,32,51,51,214,163,9875,10930,10
Train_OD_HY11,栅栏,1,rm,9,10,4,6,2053,30,2122,27,1960,32,32,29,29,238,209,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,7,2053,30,2069,28,1960,32,32,-22,29,238,260,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,8,1974,31,2059,31,1936,30,32,2,24,262,260,10000,5217,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,2009,33,2032,28,1912,32,32,2,2,286,284,10000,10909,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1929,31,2020,31,1900,31,31,-10,12,250,260,10000,8000,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1969,29,1991,28,1865,31,31,9,9,238,229,10000,11750,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1887,31,1978,31,1865,30,30,-26,0,202,228,10000,8333,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1928,29,1956,28,1842,31,31,-2,-2,190,192,10000,5853,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1847,31,1941,31,1818,30,30,-2,25,167,169,10000,12000,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1897,30,1963,27,1794,31,31,25,25,167,142,10000,15483,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1897,30,1916,28,1794,30,31,1,1,167,166,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1809,31,1902,32,1793,30,30,1,1,143,142,10000,6315,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1809,31,1902,31,1790,31,31,0,0,119,119,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1855,30,1926,30,1740,31,31,44,44,154,110,10000,11190,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1855,30,1872,30,1741,29,30,-6,-6,119,125,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1767,31,1861,30,1741,29,29,-5,-6,119,124,10000,11190,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1767,31,1832,29,1741,31,31,-6,-6,95,101,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1821,29,1883,27,1716,31,31,18,18,95,77,10000,7058,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1821,29,1837,29,1716,29,29,-7,-7,71,78,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1729,31,1827,29,1705,29,29,5,5,83,78,10000,9473,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1729,31,1815,28,1699,31,31,-5,-5,83,88,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1778,28,1848,26,1668,31,31,28,28,119,91,10000,11162,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1778,28,1801,29,1669,29,29,0,0,72,72,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1692,28,1788,31,1669,28,29,0,0,72,72,10000,9729,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1692,28,1771,32,1665,30,30,0,0,72,72,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1745,30,1813,28,1629,29,30,32,32,108,76,10000,10909,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1745,30,1765,29,1630,28,29,-3,-3,84,87,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1655,30,1752,30,1618,29,29,10,10,96,86,10000,12972,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1708,29,1777,29,1596,29,29,20,20,107,87,10000,9459,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1708,29,1732,28,1596,29,29,4,-1,107,103,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1624,30,1719,32,1596,29,29,-1,-1,71,72,10000,7419,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1673,28,1697,29,1572,29,29,22,22,95,73,10000,6857,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1592,31,1685,34,1549,29,29,22,26,119,97,10000,15000,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1640,28,1713,30,1525,29,30,27,27,143,116,10000,14545,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1640,28,1659,31,1525,29,29,3,3,107,104,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1557,30,1653,33,1525,28,28,2,2,107,105,10000,6857,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1607,26,1677,29,1502,30,30,26,26,119,93,10000,7272,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1607,26,1633,29,1502,28,27,2,2,96,94,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1582,32,1617,29,1493,27,27,13,13,107,94,10000,14000,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1546,31,1587,33,1461,30,30,40,40,143,103,10000,10000,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1520,31,1553,29,1438,31,31,32,31,143,111,10000,9230,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1514,26,1579,30,1413,31,31,32,32,143,111,10000,10215,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1514,26,1531,27,1413,26,26,7,7,119,112,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1462,29,1511,30,1390,26,26,31,31,143,112,10000,8275,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1410,29,1466,30,1346,30,30,55,55,190,135,10000,9038,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1447,27,1483,29,1310,30,30,46,44,202,156,10000,15970,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1447,27,1439,28,1312,26,26,10,10,202,192,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1368,28,1416,31,1300,26,26,22,18,203,181,10000,11428,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1368,28,1375,29,1294,29,29,6,6,167,161,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1352,24,1413,29,1247,29,29,47,47,191,144,10000,6315,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1352,24,1372,30,1247,26,25,1,1,167,166,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1257,25,1312,30,1222,25,25,24,24,190,166,10000,6396,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1240,25,1304,28,1175,27,26,46,46,214,168,10000,6339,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1186,25,1242,32,1151,25,25,20,20,191,171,10000,10140,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1172,22,1243,28,1102,26,26,43,41,202,159,10000,10441,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1123,25,1178,30,1090,24,24,4,4,214,210,10000,9365,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1116,22,1190,27,1043,26,25,40,40,250,210,10000,10714,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1118,31,1171,29,1033,23,23,11,10,262,251,10000,-11072,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1118,31,1119,29,1031,26,23,0,2,214,214,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1060,22,1135,24,985,27,26,45,47,261,216,10000,10535,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1067,29,1118,30,986,22,22,1,0,238,237,10000,9215,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1067,29,1067,31,983,28,30,1,1,190,189,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1089,23,1119,26,936,28,27,46,46,214,168,10000,16551,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1089,23,1086,26,938,22,27,1,1,167,166,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1015,28,1071,31,927,22,22,15,14,167,152,10000,11538,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,1015,28,1014,31,926,29,29,3,1,119,116,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,968,28,1029,29,879,29,29,48,48,155,107,10000,10212,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,968,28,966,29,879,28,28,3,3,155,152,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,996,25,1029,28,844,28,28,37,36,143,106,10000,10215,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,996,25,996,28,846,23,24,1,3,143,142,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,861,24,921,28,834,24,24,18,17,155,137,10000,4392,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,923,22,987,26,799,27,26,41,38,143,102,10000,6575,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,923,22,948,27,800,23,23,4,4,143,139,10000,0,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,815,24,879,28,788,23,23,16,16,143,127,10000,10434,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,819,22,904,26,752,26,26,41,41,179,138,10000,4615,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,831,26,892,28,741,23,23,15,15,142,127,10000,29375,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,831,26,832,27,740,25,23,4,4,142,138,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,781,21,862,25,704,25,24,39,37,143,104,10000,12368,9
Train_OD_HY11,栅栏,1,rm,9,10,4,9,786,27,847,26,704,22,22,1,1,143,142,10000,8000,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,786,27,789,27,704,25,26,1,1,131,130,10000,0,10
Train_OD_HY11,栅栏,1,rm,9,10,4,9,779,24,852,23,668,26,25,36,35,131,95,10000,-16608,9
