Train_OD_Project,ObjName,HeightLabel,Direction,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosDeDis2,PosDeAmp2,PosCeDis1,PosCeAmp1,PosCeDis2,PosCeAmp2,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,AngleDist,TxSensID
Train_OD_HY11,锥桶圆形right,1,rear,1,9,674,3699,0,0,0,0,0,0,625,2266,2266,57,61,607,550,9589,10000,192,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,629,4443,0,0,0,0,0,0,580,2445,2445,60,60,620,560,9501,10666,198,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,587,7243,0,0,0,0,0,0,536,2873,2873,60,58,643,583,9386,11190,203,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,539,6776,0,0,0,0,0,0,485,3359,3359,74,74,655,581,9194,12500,212,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,486,3681,0,0,0,0,0,0,427,3966,3966,74,74,428,354,8945,11132,217,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,438,2633,0,0,0,0,0,0,375,4268,4268,62,62,441,379,8665,10000,218,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,396,7862,747,743,0,0,0,0,325,4425,4425,65,65,453,388,8291,11428,221,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,345,5260,0,0,0,0,0,0,260,4968,4968,83,83,476,393,7470,13921,229,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,314,2483,0,0,0,0,0,0,215,5119,5119,63,63,477,414,6666,15483,234,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,239,5273,0,0,0,0,0,0,105,4897,4897,114,114,524,410,4220,12666,216,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,213,3390,0,0,0,0,0,0,53,5072,5072,49,49,524,475,2314,18461,207,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,203,3998,0,0,0,0,0,0,28,4955,4955,18,18,501,483,1197,24000,202,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,203,4247,0,0,0,0,0,0,28,4595,4595,-16,-16,441,457,1197,0,202,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,204,2931,0,0,0,0,0,0,28,4314,4314,-17,-17,382,399,1196,0,203,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,203,4170,0,0,0,0,0,0,27,4230,4230,-13,-13,334,347,1148,0,202,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,207,2824,0,0,0,0,0,0,28,4401,4401,-12,-12,286,298,1148,0,206,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,202,2308,0,0,0,0,0,0,27,3841,3841,-17,-17,215,232,1148,0,201,9
